data_owner;data_contributors;site;geographical_position;geographical_position_specification;geographical_latitude;geographical_longitude;geographical_altitude;sampling_year;sampling_month;sampling_season;multiple_sampling;region;landuse_type;organism_groups;trophic_levels;sampling_methodology;file;stream_width
1618;Irz et al. 2023;Irz et al. 2023;02106657;France;11589;44.39680631;-0.446167932;348;2011;8;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;1.76
1619;Irz et al. 2023;Irz et al. 2023;02054800;France;11515;44.66220388;0.874606432;252;2011;6;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;8.9
1620;Irz et al. 2023;Irz et al. 2023;04046800;France;16253 16249 16251 17110 17107;43.09917061;-0.418661653;145;1994 2003 2001 2010 2013;6 6 5 6 10;NA;5;Temperate;NA;Fish;1;Pêche partielle par points (grand milieu);df_France_Irzetal_part1.xlsx;320
1621;Irz et al. 2023;Irz et al. 2023;04078050;France;21593;44.28118325;0.645195525;NA;2008;9;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;4.1
1622;Irz et al. 2023;Irz et al. 2023;04029050;France;23446;43.38847831;-1.315294707;395;2008;8;NA;1;Temperate;NA;Fish;1;Pêche partielle par points (grand milieu);df_France_Irzetal_part1.xlsx;18.9
1623;Irz et al. 2023;Irz et al. 2023;04029960;France;23327;44.12438579;-0.383548822;478;2008;8;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;2.5
1624;Irz et al. 2023;Irz et al. 2023;04089000;France;22448 21490;44.43341328;-0.411847529;205;2010 2014;8 6;NA;2;Temperate;NA;Fish;1;Pêche partielle par points (grand milieu);df_France_Irzetal_part1.xlsx;23.5
1625;Irz et al. 2023;Irz et al. 2023;04027350;France;21958 21957 21351 21352;44.65978152;-0.573048571;848;2008 2010 2016 2014;7 8 7 7;NA;4;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;6.7
1626;Irz et al. 2023;Irz et al. 2023;04076000;France;22019;43.3891407;-1.315127244;248;2011;6;NA;1;Temperate;NA;Fish;1;Pêche partielle par points (grand milieu);df_France_Irzetal_part1.xlsx;40
1627;Irz et al. 2023;Irz et al. 2023;04027370;France;22784;43.50512928;-0.268134982;621;2008;7;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;5.4
1628;Irz et al. 2023;Irz et al. 2023;05042080;France;23980 21343;45.15440687;-0.471550553;260;2010 2014;8 8;NA;2;Temperate;NA;Fish;1;Pêche partielle par points (grand milieu);df_France_Irzetal_part1.xlsx;14
1629;Irz et al. 2023;Irz et al. 2023;05134310;France;24374;43.56494026;-1.457001104;149;2010;7;NA;1;Temperate;NA;Fish;1;Pêche partielle par points (grand milieu);df_France_Irzetal_part1.xlsx;11.68
1630;Irz et al. 2023;Irz et al. 2023;Voueize à Pierrefitte;France;61418;43.45054777;-1.378358156;390;2010;7;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;NA
1631;Irz et al. 2023;Irz et al. 2023;Racine à Noyant-d'allier;France;61140;44.22181121;-1.160683334;NA;2010;5;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;NA
1632;Irz et al. 2023;Irz et al. 2023;Tranchepie à Verneuil-sur-vienne (La Cour);France;60931;45.32060771;0.325675401;295;2010;7;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;NA
1633;Irz et al. 2023;Irz et al. 2023;Beuvreix à Ambazac (Rond Point de l'Europe);France;61655;44.75719349;0.135689776;355;2010;7;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;NA
1634;Irz et al. 2023;Irz et al. 2023;Peyrusse à Aubazat (moulin Joumard);France;60538;43.07226326;-1.419389692;NA;2010;8;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;NA
1635;Irz et al. 2023;Irz et al. 2023;Chat cros à Evaux-les-bains;France;61907;44.73642766;1.006899663;330;2010;10;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;NA
1636;Irz et al. 2023;Irz et al. 2023;ruisseau du mousson à Saint-maurice-pres-pionsat;France;60934;43.47845386;-0.671354443;472;2010;7;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;NA
1637;Irz et al. 2023;Irz et al. 2023;Dronne à Bussiere-galant D90;France;61415;44.23420718;-1.067450406;405;2010;8;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;NA
1638;Irz et al. 2023;Irz et al. 2023;-----Rau de Bellegy à Champagnat;France;61153;43.13314767;-1.219128516;490;2010;6;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;NA
1639;Irz et al. 2023;Irz et al. 2023;Doire à Saint-illide;France;61604;43.26530552;-1.604430875;543;2010;6;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;NA
1640;Irz et al. 2023;Irz et al. 2023;Breuilh à Vicq-sur-breuilh;France;61648;44.59265876;0.967229073;302;2010;7;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;NA
1641;Irz et al. 2023;Irz et al. 2023;Queugne à Courcais;France;62788;44.60714942;0.354473509;294;2010;4;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;NA
1642;Irz et al. 2023;Irz et al. 2023;05083582;France;28542 28476 28591 28571 28581 28485 28458 28555 28452 30367;44.3219188;-0.58246485;34;1999 1997 2003 2001 2002 1998 1995 2000 1994 2005;6 6 6 6 6 6 6 6 6 6;NA;10;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;9.28
1643;Irz et al. 2023;Irz et al. 2023;05077400;France;30333 27542 27938 27916 27944 27707 27932 27711 27922;44.2965288;-1.191434431;69;2005 1998 2002 1999 2003 1994 2001 1995 2000;6 6 6 6 6 6 6 6 6;NA;9;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;11.1
1644;Irz et al. 2023;Irz et al. 2023;05104500;France;28588 28578 28482 28455 28539 28551 28447 28568 30279;44.22453053;-1.20116814;36;2003 2002 1998 1995 1999 2000 1994 2001 2004;9 6 6 6 6 9 6 6 6;NA;9;Temperate;NA;Fish;1;Pêche par ambiances;df_France_Irzetal_part1.xlsx;22
1645;Irz et al. 2023;Irz et al. 2023;05038000;France;27357 27335 27076 27349 27071;44.73209217;-0.173626379;36;2002 1999 1998 2001 1997;9 9 9 9 9;NA;5;Temperate;NA;Fish;1;Pêche par ambiances;df_France_Irzetal_part1.xlsx;25
1646;Irz et al. 2023;Irz et al. 2023;05084000;France;28586 28553 28481 28547 28576 28596 30278 71518;43.34636205;-1.689180369;28;2002 2000 1997 1999 2001 2003 2004 2005;6 6 6 6 6 6 6 6;NA;8;Temperate;NA;Fish;1;Pêche par ambiances;df_France_Irzetal_part1.xlsx;140
1647;Irz et al. 2023;Irz et al. 2023;05222900;France;28250 28309 28278 30455 28225;43.21960068;-0.476623585;4;2002 2003 1998 1997 2001;10 10 10 11 10;NA;5;Temperate;NA;Fish;1;Pêche par ambiances;df_France_Irzetal_part1.xlsx;54
1648;Irz et al. 2023;Irz et al. 2023;05073870;France;27934 27918 27924 27940 27763 27713;44.03480101;-0.54035198;4;2001 1999 2000 2002 1995 1995;7 6 6 6 5 6;NA;6;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;10
1649;Irz et al. 2023;Irz et al. 2023;05047000;France;27917 27939 27933 27923 27708 27945 30510;43.35685855;-0.674216139;8;1999 2002 2001 2000 1994 2003 2006;6 6 6 6 7 6 6;NA;7;Temperate;NA;Fish;1;Pêche par ambiances;df_France_Irzetal_part1.xlsx;130
1650;Irz et al. 2023;Irz et al. 2023;Fleuve l'Adour à Ju-belloc (station 0532B006);France;27460 27433 27426 27421 30383;43.41299202;-1.261314868;136;1999 2002 2001 2000 2005;11 7 7 11 9;NA;5;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;2
1651;Irz et al. 2023;Irz et al. 2023;Ruisseau la Bassanne à Savignac (station 05331143);France;27843 27702 27698 27856;43.0994331;-0.301018807;35;1997 1998 1998 1998;10 5 3 10;NA;4;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;3
1652;Irz et al. 2023;Irz et al. 2023;05036500;France;27926 27920 27936 27942 27709 27947 87002;44.29997803;-0.158722894;13;2000 1999 2001 2002 1994 2003 2021;6 6 6 6 6 6 6;NA;7;Temperate;NA;Fish;1;Pêche par ambiances;df_France_Irzetal_part1.xlsx;62
1653;Irz et al. 2023;Irz et al. 2023;Dordogne à Tremolat;France;30504;44.58104593;0.993425741;46;2006;7;NA;1;Temperate;NA;Fish;1;Pêche partielle par points (grand milieu);df_France_Irzetal_part1.xlsx;158
1654;Irz et al. 2023;Irz et al. 2023;05083790;France;28479 28584 28461;44.13407039;-0.980852297;24;1997 2002 1995;9 9 9;NA;3;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;140
1655;Irz et al. 2023;Irz et al. 2023;Rivière la Bidouze à Aicirits-camou-suhast (station 05645215);France;29535 29450 29610 29687 29386 30381;44.29130669;0.059453771;30;2000 1999 2001 2002 1998 2005;11 10 11 10 2 9;NA;6;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;10
1656;Irz et al. 2023;Irz et al. 2023;05047500;France;27307 27347 27339 27355 27331 27310 27289 27214 27363 27304 27296 30368 30266;44.21473977;0.648897727;57;1997 2001 2000 2002 1999 1998 1994 1992 2003 1996 1995 2005 2004;6 5 5 6 6 6 6 4 6 6 6 5 6;NA;13;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;4.1
1657;Irz et al. 2023;Irz et al. 2023;05221550;France;29854 29826 29113 29611 29836 29120 29805 29105 30380;44.56855173;-0.831732674;193;2003 1999 1996 2001 2000 1997 1998 1995 2005;10 9 9 11 10 9 9 10 9;NA;9;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;8.2
1658;Irz et al. 2023;Irz et al. 2023;05116050;France;28579 28589 28552 28474 28456 28569 28449 28483 28540 30322;43.9173016;7.189548871;NA;2002 2003 2000 1997 1995 2001 1994 1998 1999 2005;6 6 6 6 6 6 6 6 6 6;NA;10;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;4.93
1659;Irz et al. 2023;Irz et al. 2023;Dordogne à Mouleydier;France;30505;46.94704125;4.230582126;37;2006;7;NA;1;Temperate;NA;Fish;1;Pêche partielle par points (grand milieu);df_France_Irzetal_part1.xlsx;90.7
1660;Irz et al. 2023;Irz et al. 2023;05228000;France;28311 28156 28226 28280 28141 28253 28149 30391;48.07858926;6.220173505;55;2003 1997 2001 1998 1995 2002 1996 2005;10 10 10 10 10 10 10 10;NA;8;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;11
1661;Irz et al. 2023;Irz et al. 2023;05042050;France;27336 27344 27313 27072 27350 27293;48.1345385;0.96701921;173;1999 2000 1998 1997 2001 1994;10 9 9 9 9 6;NA;6;Temperate;NA;Fish;1;Pêche partielle sur berge;df_France_Irzetal_part1.xlsx;17
1662;Irz et al. 2023;Irz et al. 2023;05112195;France;28595 28559 28575 28462;46.77410897;-0.111250222;42;2003 2000 2001 1995;6 9 6 6;NA;4;Temperate;NA;Fish;1;Pêche par ambiances;df_France_Irzetal_part1.xlsx;85
1663;Irz et al. 2023;Irz et al. 2023;Ruisseau le Louts à Nousse (station 0540b011);France;28206 28257 28221 30392;44.22862584;1.480935697;24;2000 2002 2001 2005;10 10 10 10;NA;4;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;10
1664;Irz et al. 2023;Irz et al. 2023;Courant de Mimizan à Mimizan (station 0540A001);France;28210 28202 28255 28219 30388;44.49359532;1.654591182;6;2000 1999 2002 2001 2005;10 10 10 10 10;NA;5;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;10
1665;Irz et al. 2023;Irz et al. 2023;Courant de soustons à Soustons (station 0540B006);France;28266 28256 28218 30390;43.55505742;2.54624694;4;1999 2002 2001 2005;4 10 10 10;NA;4;Temperate;NA;Fish;1;Pêche partielle sur berge;df_France_Irzetal_part1.xlsx;2
1666;Irz et al. 2023;Irz et al. 2023;05030150;France;27919 27941 27946 27935 27925 71661;44.29184635;1.020368113;8;1999 2002 2003 2001 2000 2006;6 6 6 6 6 6;NA;6;Temperate;NA;Fish;1;Pêche par ambiances;df_France_Irzetal_part1.xlsx;35
1667;Irz et al. 2023;Irz et al. 2023;05199180;France;29848 29122 29098 29106 29114 30483;43.98693951;1.895221446;56;2003 1998 1995 1996 1997 2006;9 9 9 9 9 6;NA;6;Temperate;NA;Fish;1;Pêche partielle sur berge;df_France_Irzetal_part1.xlsx;40
1668;Irz et al. 2023;Irz et al. 2023;Rivière le Gabas à Serres-gaston (station 0540B007);France;28220 28267 28258 28208 30387;43.44637693;2.388513122;61;2001 1999 2002 2000 2005;10 3 10 10 10;NA;5;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;7
1669;Irz et al. 2023;Irz et al. 2023;05050000;France;27341 27291 27298;43.47813348;5.576693398;72;2000 1994 1995;6 6 6;NA;3;Temperate;NA;Fish;1;Pêche partielle sur berge;df_France_Irzetal_part1.xlsx;48
1670;Irz et al. 2023;Irz et al. 2023;Ruisseau la Lambronne à Lamontjoie (station 0547Z004);France;28600;45.54310925;4.034600846;92;1992;4;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;3
1671;Irz et al. 2023;Irz et al. 2023;Rivière le Luy à Castelnau-chalosse (station 0540B010);France;28271 28207 28259 28222 30386;45.56943316;3.984406576;21;1999 2000 2002 2001 2005;11 10 10 10 10;NA;5;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;11
1672;Irz et al. 2023;Irz et al. 2023;Fleuve l'Adour à Bernede (station 0532B007);France;27441 27422 27432 30384 27425;42.70124277;2.006066405;82;1999 2000 2002 2005 2001;11 11 7 9 7;NA;5;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;10
1673;Irz et al. 2023;Irz et al. 2023;Rivière l'Arros à Montegut-arros (station 0532B008);France;27434 27423 27424 30382;45.86162723;4.289242807;174;2002 2000 2001 2005;6 12 7 6;NA;4;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;6.5
1674;Irz et al. 2023;Irz et al. 2023;Ruisseau le Petit auvignon à Lamontjoie (station 0547Z005);France;28604 28601;43.67234424;6.983757479;88;1992 1992;5 4;NA;2;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;1.8
1675;Irz et al. 2023;Irz et al. 2023;05050800;France;27081 85995 30575 30752;43.91270828;7.261312926;128;1983 2021 2007 2009;9 7 5 5;NA;4;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;3
1676;Irz et al. 2023;Irz et al. 2023;Ruisseau le Coly à Coly (station 05241035);France;27308;48.57122306;-3.638657449;111;1997;9;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;8.5
1677;Irz et al. 2023;Irz et al. 2023;06177988;France;31394 31393;47.90376411;-3.416538069;90;2014 2017;7 6;NA;2;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;2.3
1678;Irz et al. 2023;Irz et al. 2023;06166990;France;31519 31518;48.78241161;-3.269690086;410;2013 2015;10 7;NA;2;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;6.9
1679;Irz et al. 2023;Irz et al. 2023;La Tinée à Utelle;France;31553;47.70128738;-1.867647352;190;1983;7;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;6
1680;Irz et al. 2023;Irz et al. 2023;06154685;France;33554;47.88101017;-1.687378442;759;2004;10;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;3
1681;Irz et al. 2023;Irz et al. 2023;Le Beveron à Niozelles;France;31804;47.74589312;-2.266272332;390;1996;6;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;4
1682;Irz et al. 2023;Irz et al. 2023;06152860;France;32949;48.11920084;-1.556516357;695;2006;8;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;4
1683;Irz et al. 2023;Irz et al. 2023;Le canal de Peyruis à Ganagobie;France;33059;48.64836558;-3.577637377;378;1997;6;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;5
1684;Irz et al. 2023;Irz et al. 2023;06160500;France;33443;48.10785778;-1.410066158;700;1995;10;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;12
1685;Irz et al. 2023;Irz et al. 2023;Canal des Buissonades à Oraison;France;31736;47.70512594;-1.904377303;330;1997;6;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;2.5
1686;Irz et al. 2023;Irz et al. 2023;Ruisseau la Bouillide à Biot;France;32552;48.4849734;-2.570158252;100;2003;7;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;3
1687;Irz et al. 2023;Irz et al. 2023;La Nièrgue (Correc del pont de Nierga) à Maureillas-las-Illas;France;33656;48.3641812;-2.24729593;233;2003;7;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;2.8
1688;Irz et al. 2023;Irz et al. 2023;Le Sisco à Sisco;France;35121;48.2019548;-2.622017107;100;2004;8;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;2.52
1689;Irz et al. 2023;Irz et al. 2023;Le Tavignano à Poggio di Venaco;France;34254;48.2328395;-3.742035919;274;2006;9;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;11.1
1690;Irz et al. 2023;Irz et al. 2023;04047205;France;36938;46.38741573;-0.762400345;190;2008;6;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;3.26
1691;Irz et al. 2023;Irz et al. 2023;04046960;France;35833;47.5600704;-0.413964256;156;2007;6;NA;1;Temperate;NA;Fish;1;Pêche partielle par points (grand milieu);df_France_Irzetal_part1.xlsx;12.1
1692;Irz et al. 2023;Irz et al. 2023;03145185;France;1562;47.46923014;-1.7968152;NA;2005;10;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;2.1
1693;Irz et al. 2023;Irz et al. 2023;03070000;France;1593;47.84060977;-0.162673331;NA;2005;10;NA;1;Temperate;NA;Fish;1;Pêche partielle par points (grand milieu);df_France_Irzetal_part1.xlsx;20
1694;Irz et al. 2023;Irz et al. 2023;03138530;France;1550;46.92893017;-0.867172979;NA;2005;7;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;3
1695;Irz et al. 2023;Irz et al. 2023;03142520;France;2228 1903 2193;47.90534311;0.624487561;52;2012 2008 2010;6 7 6;NA;3;Temperate;NA;Fish;1;Pêche partielle par points (grand milieu);df_France_Irzetal_part1.xlsx;8.2
1696;Irz et al. 2023;Irz et al. 2023;01119100;France;1806 2057 2336;47.31624757;-0.631692817;49;2007 2009 2011;8 6 6;NA;3;Temperate;NA;Fish;1;Pêche partielle par points (grand milieu);df_France_Irzetal_part1.xlsx;7.7
1697;Irz et al. 2023;Irz et al. 2023;03067504;France;1666;47.39384423;-0.866152072;NA;2006;10;NA;1;Temperate;NA;Fish;1;Pêche partielle par points (grand milieu);df_France_Irzetal_part1.xlsx;13
1698;Irz et al. 2023;Irz et al. 2023;03131000;France;2227 81577 1959 2194;47.13334;-1.298161513;45;2012 2016 2008 2010;6 9 8 6;NA;4;Temperate;NA;Fish;1;Pêche partielle par points (grand milieu);df_France_Irzetal_part1.xlsx;21
1699;Irz et al. 2023;Irz et al. 2023;01001452;France;1946 5085;47.76831883;-0.314317895;132;2008 2014;10 9;NA;2;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;4.1
1700;Irz et al. 2023;Irz et al. 2023;Canche à Marconne;France;1844 46499 46678 46775;46.67998726;-1.11503552;28;2007 2007 2008 2009;10 9 9 10;NA;4;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;12.1
1701;Irz et al. 2023;Irz et al. 2023;Boelle à Saint-michel-sur-orge;France;1506;47.54641668;-1.264284386;NA;2004;5;NA;1;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;3
1702;Irz et al. 2023;Irz et al. 2023;01045000;France;1973;47.84335433;-0.682057736;37;2008;9;NA;1;Temperate;NA;Fish;1;Pêche partielle par points (grand milieu);df_France_Irzetal_part1.xlsx;7
1703;Irz et al. 2023;Irz et al. 2023;01133000;France;2051 1805 2405;48.21862756;0.664897709;33;2009 2007 2013;6 8 7;NA;3;Temperate;NA;Fish;1;Pêche partielle par points (grand milieu);df_France_Irzetal_part1.xlsx;9.7
1704;Irz et al. 2023;Irz et al. 2023;01140500;France;2157 2366 2428;47.7034059;-0.423051552;14;2010 2012 2015;9 9 9;NA;3;Temperate;NA;Fish;1;Pêche partielle par points (grand milieu);df_France_Irzetal_part1.xlsx;7.6
1705;Irz et al. 2023;Irz et al. 2023;03048000;France;2253 4748 1939;46.69148324;-1.50916486;38;2012 2014 2008;10 8 9;NA;3;Temperate;NA;Fish;1;Pêche partielle par points (grand milieu);df_France_Irzetal_part1.xlsx;115
1706;Irz et al. 2023;Irz et al. 2023;04590000;France;7071 7426 7144 6970 7404;48.10417053;-0.713770058;48;1997 2002 1987 1995 2001;9 9 11 9 9;NA;5;Temperate;NA;Fish;1;Pêche complète à un ou plusieurs passages;df_France_Irzetal_part1.xlsx;1.5
